fpl_name,fpl_id,understat_name,understat_id
Karlan Grant,582,Karlan Grant,7390.0
Lee Peltier,600,Lee Peltier,6822.0
Cheikh Diaby,621,,
Andy Lonergan,639,,
Mbaye Diagne,648,Mbaye Diagne,9290.0
Okay Yokuslu,654,Okay Yokuslu,6932.0
Caleb Taylor,700,,
Taylor Gardner-Hickman,701,,
Toby King,706,,
Tim Iroegbunam,709,,
Jesse Lingard,301,Jesse Lingard,558.0
Mark Noble,427,Mark Noble,533.0
David Martin,429,,
Darren Randolph,430,Darren Randolph,540.0
Lukasz Fabianski,431,Lukasz Fabianski,706.0
Angelo Ogbonna,432,Angelo Ogbonna,528.0
Roberto Jimenez Gago,433,,
Jack Wilshere,434,,
Aaron Cresswell,435,Aaron Cresswell,534.0
Andriy Yarmolenko,436,Andriy Yarmolenko,6274.0
Michail Antonio,437,Michail Antonio,531.0
Ryan Fredericks,438,Ryan Fredericks,6891.0
Manuel Lanzini,439,Manuel Lanzini,535.0
Felipe Anderson Pereira Gomes,440,Felipe Anderson,1208.0
Sébastien Haller,441,Sébastien Haller,6144.0
Arthur Masuaku,442,Arthur Masuaku,1760.0
Fabián Balbuena,443,Fabián Balbuena,6892.0
Jordan Hugill,444,,
Jarrod Bowen,445,Jarrod Bowen,1776.0
Albian Ajeti,447,,
Declan Rice,448,Declan Rice,5553.0
Tomas Soucek,449,Tomas Soucek,8288.0
Pablo Fornals,450,Pablo Fornals,2335.0
Issa Diop,451,Issa Diop,3203.0
Ben Johnson,452,Ben Johnson,6424.0
Vladimir Coufal,558,Vladimir Coufal,8965.0
Craig Dawson,576,Craig Dawson,804.0
Saïd Benrahma,587,Said Benrahma,3585.0
Frederik Alves,637,,
Ademipo Odubeko,638,,
Conor Coventry,668,,
Jamal Baptiste,669,,
Nathan Trott,674,,
John Ruddy,453,John Ruddy,785.0
João Filipe Iria Santos Moutinho,454,João Moutinho,3422
Rui Pedro dos Santos Patrício,455,Rui Patrício,6849
Ryan Bennett,456,,
Willy Boly,458,Willy Boly,6850.0
Conor Coady,459,Conor Coady,6851.0
Raúl Jiménez,460,Raúl Jiménez,4105.0
Romain Saïss,461,Romain Saiss,3491.0
Jonathan Castro Otto,462,Jonny,2280
Léo Bonatini,463,,
Leander Dendoncker,464,Leander Dendoncker,7236.0
Adama Traoré,465,Adama Traoré,900.0
Rúben Diogo da Silva Neves,466,Rúben Neves,6853
Oskar Buur,467,Oskar Buur,8227.0
Daniel Castelo Podence,469,Daniel Podence,8291.0
Max Kilman,470,Max Kilman,7332.0
Rúben Gonçalo Silva Nascimento Vinagre,471,Rúben Vinagre,6856
Matija Sarkic,472,,
Morgan Gibbs-White,473,Morgan Gibbs-White,6857.0
Pedro Lomba Neto,474,Pedro Neto,6382.0
Bruno André Cavaco Jordao,475,,
Leonardo Campana,476,,
Fabio Silva,504,Fabio Silva,8778.0
Fernando Marçal,505,Fernando Marçal,5708.0
Vitor Ferreira,515,Vitinha,8777
Ki-Jana Hoever,545,Ki-Jana Hoever,8351.0
Nélson Cabral Semedo,546,Nélson Semedo,6163.0
Meritan Shabani,553,,
Rayan Ait Nouri,563,Rayan Ait Nouri,6674.0
Owen Otasowie,581,Owen Otasowie,8180.0
Theo Corbeanu,610,Theo Corbeanu,9209.0
Taylor Perry,611,,
Luke Cundle,614,,
Lewis Richards,615,,
Christian Marques,616,,
Andreas Söndergaard,617,,
Patrick Cutrone,626,Patrick Cutrone,4918.0
Nigel Lonwijk,629,,
Willian José Da Silva,642,Willian José,2361.0
Hugo Bueno,649,,
